"","state","dates","cases","cluster"
"2267","Missouri",2021-05-03,590.312424031695,"1"
"2268","Missouri",2021-05-10,497.928448203384,"1"
"2269","Missouri",2021-05-17,492.225733646081,"1"
"2270","Missouri",2021-05-24,512.429636649098,"1"
"2271","Missouri",2021-05-31,368.06949099851,"1"
"2272","Missouri",2021-06-07,713.328123767806,"1"
"2273","Missouri",2021-06-14,740.049414836313,"1"
"2274","Missouri",2021-06-21,912.108459765231,"1"
"2275","Missouri",2021-06-28,1082.86402708105,"1"
"2276","Missouri",2021-07-05,1617.28984845118,"1"
"2277","Missouri",2021-07-12,2226.17682846952,"1"
"2278","Missouri",2021-07-19,2757.01808640362,"1"
"2279","Missouri",2021-07-26,2968.67026383039,"1"
"2280","Missouri",2021-08-02,3248.91795064643,"1"
"2281","Missouri",2021-08-09,3123.78409978903,"1"
"2282","Missouri",2021-08-16,2753.59645766924,"1"
"2283","Missouri",2021-08-23,2566.22155078642,"1"
"2284","Missouri",2021-08-30,2691.35540164382,"1"
"2285","Missouri",2021-09-06,2431.96335663734,"1"
"2286","Missouri",2021-09-13,2450.86378202726,"1"
"2287","Missouri",2021-09-20,2032.61040292448,"1"
"2288","Missouri",2021-09-27,1777.29172545894,"1"
"2289","Montana",2020-01-27,0,"2"
"2290","Montana",2020-02-03,0,"2"
"2291","Montana",2020-02-10,0,"2"
"2292","Montana",2020-02-17,0,"2"
"2293","Montana",2020-02-24,0,"2"
"2294","Montana",2020-03-02,0,"2"
"2295","Montana",2020-03-09,5.61388801041938,"2"
"2296","Montana",2020-03-16,26.1981440486238,"2"
"2297","Montana",2020-03-23,112.277760208388,"2"
"2298","Montana",2020-03-30,123.505536229226,"2"
"2299","Montana",2020-04-06,94.5004481753928,"2"
"2300","Montana",2020-04-13,43.0398080798819,"2"
"2301","Montana",2020-04-20,14.0347200260484,"2"
"2302","Montana",2020-04-27,6.54953601215594,"2"
"2303","Montana",2020-05-04,2.80694400520969,"2"
"2304","Montana",2020-05-11,9.35648001736563,"2"
"2305","Montana",2020-05-18,10.2921280191022,"2"
"2306","Montana",2020-05-25,33.6833280625163,"2"
"2307","Montana",2020-06-01,28.0694400520969,"2"
"2308","Montana",2020-06-08,52.3962880972475,"2"
"2309","Montana",2020-06-15,108.535168201441,"2"
"2310","Montana",2020-06-22,136.604608253538,"2"
"2311","Montana",2020-06-29,326.54115260606,"2"
"2312","Montana",2020-07-06,510.863808948163,"2"
"2313","Montana",2020-07-13,725.127201345836,"2"
"2314","Montana",2020-07-20,756.003585403143,"2"
"2315","Montana",2020-07-27,797.172097479552,"2"
"2316","Montana",2020-08-03,710.156833318051,"2"
"2317","Montana",2020-08-10,746.647105385777,"2"
"2318","Montana",2020-08-17,635.304993179126,"2"
"2319","Montana",2020-08-24,852.375329582009,"2"
"2320","Montana",2020-08-31,864.538753604584,"2"
"2321","Montana",2020-09-07,708.285537314578,"2"
"2322","Montana",2020-09-14,1195.75814621933,"2"
"2323","Montana",2020-09-21,1691.65158713971,"2"
"2324","Montana",2020-09-28,2365.31814839003,"2"
"2325","Montana",2020-10-05,3805.2804230626,"2"
"2326","Montana",2020-10-12,3853.9341191529,"2"
"2327","Montana",2020-10-19,4733.44324078527,"2"
"2328","Montana",2020-10-26,5253.6635297508,"2"
"2329","Montana",2020-11-02,5786.0472427389,"2"
"2330","Montana",2020-11-09,6997.71140498775,"2"
"2331","Montana",2020-11-16,7973.59227079899,"2"
"2332","Montana",2020-11-23,5727.1014186295,"2"
"2333","Montana",2020-11-30,5683.12596254788,"2"
"2334","Montana",2020-12-07,5078.69735342606,"2"
"2335","Montana",2020-12-14,3618.15082271529,"2"
"2336","Montana",2020-12-21,2442.04128453243,"2"
"2337","Montana",2020-12-28,2433.6204525168,"2"
"2338","Montana",2021-01-04,3689.26007084727,"2"
"2339","Montana",2021-01-11,2871.50371732951,"2"
"2340","Montana",2021-01-18,2113.6288359229,"2"
"2341","Montana",2021-01-25,2149.18345998888,"2"
"2342","Montana",2021-02-01,1722.52797119701,"2"
"2343","Montana",2021-02-08,1507.3289307976,"2"
"2344","Montana",2021-02-15,1289.32294639298,"2"
"2345","Montana",2021-02-22,1099.38640204046,"2"
"2346","Montana",2021-03-01,898.2220816671,"2"
"2347","Montana",2021-03-08,791.558209469132,"2"
"2348","Montana",2021-03-15,1216.34240225753,"2"
"2349","Montana",2021-03-22,999.272065854649,"2"
"2350","Montana",2021-03-29,948.747073760875,"2"
"2351","Montana",2021-04-05,974.009569807762,"2"
"2352","Montana",2021-04-12,900.093377670573,"2"
"2353","Montana",2021-04-19,890.736897653208,"2"
"2354","Montana",2021-04-26,872.959585620213,"2"
"2355","Montana",2021-05-03,836.469313552487,"2"
"2356","Montana",2021-05-10,712.028129321524,"2"
"2357","Montana",2021-05-17,484.665664899539,"2"
"2358","Montana",2021-05-24,567.002689052357,"2"
"2359","Montana",2021-05-31,421.97724878319,"2"
"2360","Montana",2021-06-07,468.759648870018,"2"
"2361","Montana",2021-06-14,379.873088705044,"2"
"2362","Montana",2021-06-21,338.704576628636,"2"
"2363","Montana",2021-06-28,321.862912597378,"2"
"2364","Montana",2021-07-05,343.382816637319,"2"
"2365","Montana",2021-07-12,395.779104734566,"2"
"2366","Montana",2021-07-19,553.903617028045,"2"
"2367","Montana",2021-07-26,1039.50492992932,"2"
"2368","Montana",2021-08-02,1418.44237063263,"2"
"2369","Montana",2021-08-09,1854.45433944187,"2"
"2370","Montana",2021-08-16,2296.08019626152,"2"
"2371","Montana",2021-08-23,3085.76710972718,"2"
"2372","Montana",2021-08-30,3621.89341472223,"2"
"2373","Montana",2021-09-06,3955.91975134219,"2"
"2374","Montana",2021-09-13,5611.08106641417,"2"
"2375","Montana",2021-09-20,5916.10231498029,"2"
"2376","Montana",2021-09-27,5585.81857036728,"2"
"2377","Nebraska",2020-01-27,0,"2"
"2378","Nebraska",2020-02-03,0,"2"
"2379","Nebraska",2020-02-10,0,"2"
"2380","Nebraska",2020-02-17,0,"2"
"2381","Nebraska",2020-02-24,0,"2"
"2382","Nebraska",2020-03-02,0.516954024176906,"2"
"2383","Nebraska",2020-03-09,8.27126438683049,"2"
"2384","Nebraska",2020-03-16,17.5764368220148,"2"
"2385","Nebraska",2020-03-23,29.4663793780836,"2"
"2386","Nebraska",2020-03-30,132.340230189288,"2"
"2387","Nebraska",2020-04-06,220.739368323539,"2"
"2388","Nebraska",2020-04-13,353.079598512827,"2"
"2389","Nebraska",2020-04-20,804.380461619265,"2"
"2390","Nebraska",2020-04-27,1360.10603760944,"2"
"2391","Nebraska",2020-05-04,1297.55460068403,"2"
"2392","Nebraska",2020-05-11,1037.00977249887,"2"
"2393","Nebraska",2020-05-18,1011.6790253142,"2"
"2394","Nebraska",2020-05-25,1016.84856555597,"2"
"2395","Nebraska",2020-06-01,807.999139788504,"2"
"2396","Nebraska",2020-06-08,551.072989772582,"2"
"2397","Nebraska",2020-06-15,559.344254159412,"2"
"2398","Nebraska",2020-06-22,561.929024280297,"2"
"2399","Nebraska",2020-06-29,532.462644902213,"2"
"2400","Nebraska",2020-07-06,642.573852051894,"2"
"2401","Nebraska",2020-07-13,729.422128113614,"2"
"2402","Nebraska",2020-07-20,1052.0014392,"2"
"2403","Nebraska",2020-07-27,1077.33218638467,"2"
"2404","Nebraska",2020-08-03,894.330461826047,"2"
"2405","Nebraska",2020-08-10,1002.8908069032,"2"
"2406","Nebraska",2020-08-17,784.219254676366,"2"
"2407","Nebraska",2020-08-24,1115.06983014959,"2"
"2408","Nebraska",2020-08-31,951.195404485507,"2"
"2409","Nebraska",2020-09-07,1190.02816365524,"2"
"2410","Nebraska",2020-09-14,1496.58189999214,"2"
"2411","Nebraska",2020-09-21,1540.52299204718,"2"
"2412","Nebraska",2020-09-28,1935.47586651834,"2"
"2413","Nebraska",2020-10-05,2365.06466060934,"2"
"2414","Nebraska",2020-10-12,2939.40058146989,"2"
"2415","Nebraska",2020-10-19,2961.62960450949,"2"
"2416","Nebraska",2020-10-26,4067.91121624807,"2"
"2417","Nebraska",2020-11-02,6360.08535944847,"2"
"2418","Nebraska",2020-11-09,7336.61151111865,"2"
"2419","Nebraska",2020-11-16,8219.5689844128,"2"
"2420","Nebraska",2020-11-23,6412.81466991452,"2"
"2421","Nebraska",2020-11-30,6910.64139519688,"2"
"2422","Nebraska",2020-12-07,4666.54397624493,"2"
"2423","Nebraska",2020-12-14,3888.01121583451,"2"
"2424","Nebraska",2020-12-21,2890.80690319726,"2"
"2425","Nebraska",2020-12-28,3632.11897386694,"2"
"2426","Nebraska",2021-01-04,3632.11897386694,"2"
"2427","Nebraska",2021-01-11,3076.91035190094,"2"
"2428","Nebraska",2021-01-18,2672.13535097043,"2"
"2429","Nebraska",2021-01-25,1843.45805021485,"2"
"2430","Nebraska",2021-02-01,1555.51465874831,"2"
"2431","Nebraska",2021-02-08,1816.57644095765,"2"
"2432","Nebraska",2021-02-15,885.54224341504,"2"
"2433","Nebraska",2021-02-22,999.272128733959,"2"
"2434","Nebraska",2021-03-01,1108.34942783529,"2"
"2435","Nebraska",2021-03-08,833.329886973172,"2"
"2436","Nebraska",2021-03-15,904.669542309585,"2"
"2437","Nebraska",2021-03-22,1052.51839322418,"2"
"2438","Nebraska",2021-03-29,1751.44023391136,"2"
"2439","Nebraska",2021-04-05,1238.10488790369,"2"
"2440","Nebraska",2021-04-12,1171.41781878487,"2"
"2441","Nebraska",2021-04-19,1167.79914061563,"2"
"2442","Nebraska",2021-04-26,721.150863726784,"2"
"2443","Nebraska",2021-05-03,675.658909599216,"2"
"2444","Nebraska",2021-05-10,465.775575783392,"2"
"2445","Nebraska",2021-05-17,283.807759273121,"2"
"2446","Nebraska",2021-05-24,217.1206901543,"2"
"2447","Nebraska",2021-05-31,131.306322140934,"2"
"2448","Nebraska",2021-06-07,120.967241657396,"2"
"2449","Nebraska",2021-06-14,100.28908069032,"2"
"2450","Nebraska",2021-06-21,124.068965802457,"2"
"2451","Nebraska",2021-06-28,235.731035024669,"2"
"2452","Nebraska",2021-07-05,252.790517822507,"2"
"2453","Nebraska",2021-07-12,356.698276682065,"2"
"2454","Nebraska",2021-07-19,505.581035645014,"2"
"2455","Nebraska",2021-07-26,832.812932948995,"2"
"2456","Nebraska",2021-08-02,1353.90258931932,"2"
"2457","Nebraska",2021-08-09,687.548852155285,"2"
"2458","Nebraska",2021-08-16,2632.84684513298,"2"
"2459","Nebraska",2021-08-23,2587.87184502959,"2"
"2460","Nebraska",2021-08-30,2492.75230458104,"2"
"2461","Nebraska",2021-09-06,2977.65517925898,"2"
"2462","Nebraska",2021-09-13,2433.3025918007,"2"
"2463","Nebraska",2021-09-20,2423.48046534133,"2"
"2464","Nebraska",2021-09-27,2380.05632731047,"2"
"2465","Nevada",2020-01-27,0,"4"
"2466","Nevada",2020-02-03,0,"4"
"2467","Nevada",2020-02-10,0,"4"
"2468","Nevada",2020-02-17,0,"4"
"2469","Nevada",2020-02-24,0,"4"
"2470","Nevada",2020-03-02,1.2986355236553,"4"
"2471","Nevada",2020-03-09,5.19454209462118,"4"
"2472","Nevada",2020-03-16,55.19200975535,"4"
"2473","Nevada",2020-03-23,237.000983067091,"4"
"2474","Nevada",2020-03-30,303.556053654425,"4"
"2475","Nevada",2020-04-06,318.490362176461,"4"
"2476","Nevada",2020-04-13,289.595721775131,"4"
"2477","Nevada",2020-04-20,326.606834199307,"4"
"2478","Nevada",2020-04-27,239.598254114402,"4"
"2479","Nevada",2020-05-04,210.378954832158,"4"
"2480","Nevada",2020-05-11,269.14221227756,"4"
"2481","Nevada",2020-05-18,302.582077011684,"4"
"2482","Nevada",2020-05-25,242.520184042626,"4"
"2483","Nevada",2020-06-01,337.969895031291,"4"
"2484","Nevada",2020-06-08,497.377405559978,"4"
"2485","Nevada",2020-06-15,661.979458183287,"4"
"2486","Nevada",2020-06-22,1272.66281318219,"4"
"2487","Nevada",2020-06-29,1707.05639584489,"4"
"2488","Nevada",2020-07-06,1709.32900801128,"4"
"2489","Nevada",2020-07-13,2623.89307554552,"4"
"2490","Nevada",2020-07-20,2297.93555910805,"4"
"2491","Nevada",2020-07-27,2390.13868128757,"4"
"2492","Nevada",2020-08-03,1956.06975750579,"4"
"2493","Nevada",2020-08-10,1647.64382063766,"4"
"2494","Nevada",2020-08-17,1394.73455240579,"4"
"2495","Nevada",2020-08-24,1073.64691918202,"4"
"2496","Nevada",2020-08-31,877.228296229152,"4"
"2497","Nevada",2020-09-07,625.617663520939,"4"
"2498","Nevada",2020-09-14,736.001683031639,"4"
"2499","Nevada",2020-09-21,949.302567792021,"4"
"2500","Nevada",2020-09-28,1094.74974644141,"4"
"2501","Nevada",2020-10-05,1194.42002288196,"4"
"2502","Nevada",2020-10-12,1455.12110425576,"4"
"2503","Nevada",2020-10-19,1766.79362993303,"4"
"2504","Nevada",2020-10-26,1874.58037839642,"4"
"2505","Nevada",2020-11-02,2774.21013740862,"4"
"2506","Nevada",2020-11-09,3298.85888896536,"4"
"2507","Nevada",2020-11-16,4449.44996292396,"4"
"2508","Nevada",2020-11-23,5401.99911952512,"4"
"2509","Nevada",2020-11-30,5718.21686953518,"4"
"2510","Nevada",2020-12-07,6068.84846092211,"4"
"2511","Nevada",2020-12-14,5555.56277019735,"4"
"2512","Nevada",2020-12-21,4403.67306071511,"4"
"2513","Nevada",2020-12-28,4579.31351528948,"4"
"2514","Nevada",2021-01-04,5504.59132589388,"4"
"2515","Nevada",2021-01-11,4221.86408740337,"4"
"2516","Nevada",2021-01-18,3030.36599444963,"4"
"2517","Nevada",2021-01-25,2402.80037764321,"4"
"2518","Nevada",2021-02-01,1861.59402315987,"4"
"2519","Nevada",2021-02-08,1397.98114121493,"4"
"2520","Nevada",2021-02-15,851.904903517874,"4"
"2521","Nevada",2021-02-22,903.201006702258,"4"
"2522","Nevada",2021-03-01,790.869033906075,"4"
"2523","Nevada",2021-03-08,1005.46855419011,"4"
"2524","Nevada",2021-03-15,613.929943808041,"4"
"2525","Nevada",2021-03-22,611.33267276073,"4"
"2526","Nevada",2021-03-29,686.653533132737,"4"
"2527","Nevada",2021-04-05,924.62849284257,"4"
"2528","Nevada",2021-04-12,717.820785700465,"4"
"2529","Nevada",2021-04-19,845.736384780511,"4"
"2530","Nevada",2021-04-26,843.463772614115,"4"
"2531","Nevada",2021-05-03,825.28287528294,"4"
"2532","Nevada",2021-05-10,830.802076258475,"4"
"2533","Nevada",2021-05-17,588.606551096763,"4"
"2534","Nevada",2021-05-24,453.223797755698,"4"
"2535","Nevada",2021-05-31,533.739200222326,"4"
"2536","Nevada",2021-06-07,567.503723837364,"4"
"2537","Nevada",2021-06-14,563.283158385484,"4"
"2538","Nevada",2021-06-21,889.240674822964,"4"
"2539","Nevada",2021-06-28,1022.35081599763,"4"
"2540","Nevada",2021-07-05,1074.29623694384,"4"
"2541","Nevada",2021-07-12,1631.08621771105,"4"
"2542","Nevada",2021-07-19,1930.74636479451,"4"
"2543","Nevada",2021-07-26,2388.84004576392,"4"
"2544","Nevada",2021-08-02,2328.77815279486,"4"
"2545","Nevada",2021-08-09,2451.8238686612,"4"
"2546","Nevada",2021-08-16,2458.9663640413,"4"
"2547","Nevada",2021-08-23,2551.49414510174,"4"
"2548","Nevada",2021-08-30,2608.95876702349,"4"
"2549","Nevada",2021-09-06,2371.9577839564,"4"
"2550","Nevada",2021-09-13,2663.1768001361,"4"
"2551","Nevada",2021-09-20,2075.21956680116,"4"
"2552","Nevada",2021-09-27,1893.73525237033,"4"
"2553","New Hampshire",2020-01-27,0,"3"
"2554","New Hampshire",2020-02-03,0,"3"
"2555","New Hampshire",2020-02-10,0,"3"
"2556","New Hampshire",2020-02-17,0,"3"
"2557","New Hampshire",2020-02-24,0,"3"
"2558","New Hampshire",2020-03-02,2.94180160342896,"3"
"2559","New Hampshire",2020-03-09,2.20635120257172,"3"
"2560","New Hampshire",2020-03-16,48.5397264565779,"3"
"2561","New Hampshire",2020-03-23,103.698506520871,"3"
"2562","New Hampshire",2020-03-30,299.328313148897,"3"
"2563","New Hampshire",2020-04-06,226.51872346403,"3"
"2564","New Hampshire",2020-04-13,339.042634795188,"3"
"2565","New Hampshire",2020-04-20,348.603490006332,"3"
"2566","New Hampshire",2020-04-27,480.984562160636,"3"
"2567","New Hampshire",2020-05-04,406.704071674054,"3"
"2568","New Hampshire",2020-05-11,386.111460450051,"3"
"2569","New Hampshire",2020-05-18,406.704071674054,"3"
"2570","New Hampshire",2020-05-25,369.196101230335,"3"
"2571","New Hampshire",2020-06-01,288.296557136038,"3"
"2572","New Hampshire",2020-06-08,202.248860235741,"3"
"2573","New Hampshire",2020-06-15,166.211790593736,"3"
"2574","New Hampshire",2020-06-22,149.29643137402,"3"
"2575","New Hampshire",2020-06-29,110.317560128586,"3"
"2576","New Hampshire",2020-07-06,115.465712934587,"3"
"2577","New Hampshire",2020-07-13,109.582109727729,"3"
"2578","New Hampshire",2020-07-20,171.359943399737,"3"
"2579","New Hampshire",2020-07-27,145.619179369734,"3"
"2580","New Hampshire",2020-08-03,147.825530572305,"3"
"2581","New Hampshire",2020-08-10,112.523911331158,"3"
"2582","New Hampshire",2020-08-17,87.5185977020117,"3"
"2583","New Hampshire",2020-08-24,108.111208926014,"3"
"2584","New Hampshire",2020-08-31,141.941927365448,"3"
"2585","New Hampshire",2020-09-07,183.127149813453,"3"
"2586","New Hampshire",2020-09-14,184.598050615167,"3"
"2587","New Hampshire",2020-09-21,165.476340192879,"3"
"2588","New Hampshire",2020-09-28,347.868039605475,"3"
"2589","New Hampshire",2020-10-05,366.254299626906,"3"
"2590","New Hampshire",2020-10-12,354.48709321319,"3"
"2591","New Hampshire",2020-10-19,517.02163180264,"3"
"2592","New Hampshire",2020-10-26,633.958245538942,"3"
"2593","New Hampshire",2020-11-02,932.551108286982,"3"
"2594","New Hampshire",2020-11-09,1540.03313939506,"3"
"2595","New Hampshire",2020-11-16,2098.23999364571,"3"
"2596","New Hampshire",2020-11-23,2376.24024516975,"3"
"2597","New Hampshire",2020-11-30,3977.31576783596,"3"
"2598","New Hampshire",2020-12-07,4163.38471925284,"3"
"2599","New Hampshire",2020-12-14,3964.81311102139,"3"
"2600","New Hampshire",2020-12-21,3338.94481989187,"3"
"2601","New Hampshire",2020-12-28,4221.48530092056,"3"
"2602","New Hampshire",2021-01-04,4121.46404640398,"3"
"2603","New Hampshire",2021-01-11,3860.37915409966,"3"
"2604","New Hampshire",2021-01-18,3135.22505885442,"3"
"2605","New Hampshire",2021-01-25,2542.45203576348,"3"
"2606","New Hampshire",2021-02-01,1947.47266146997,"3"
"2607","New Hampshire",2021-02-08,1799.64713089767,"3"
"2608","New Hampshire",2021-02-15,1742.2819996308,"3"
"2609","New Hampshire",2021-02-22,1478.99075612391,"3"
"2610","New Hampshire",2021-03-01,1056.84222603186,"3"
"2611","New Hampshire",2021-03-08,1289.9800031036,"3"
"2612","New Hampshire",2021-03-15,1417.94837285276,"3"
"2613","New Hampshire",2021-03-22,1826.85879572939,"3"
"2614","New Hampshire",2021-03-29,2073.23468001656,"3"
"2615","New Hampshire",2021-04-05,2212.23480577858,"3"
"2616","New Hampshire",2021-04-12,2009.25049514198,"3"
"2617","New Hampshire",2021-04-19,1643.73164591593,"3"
"2618","New Hampshire",2021-04-26,1144.36082373387,"3"
"2619","New Hampshire",2021-05-03,917.10664986898,"3"
"2620","New Hampshire",2021-05-10,773.693821701817,"3"
"2621","New Hampshire",2021-05-17,461.12740133749,"3"
"2622","New Hampshire",2021-05-24,311.095519562613,"3"
"2623","New Hampshire",2021-05-31,111.053010529443,"3"
"2624","New Hampshire",2021-06-07,140.471026563733,"3"
"2625","New Hampshire",2021-06-14,136.793774559447,"3"
"2626","New Hampshire",2021-06-21,109.582109727729,"3"
"2627","New Hampshire",2021-06-28,111.788460930301,"3"
"2628","New Hampshire",2021-07-05,112.523911331158,"3"
"2629","New Hampshire",2021-07-12,146.354629770591,"3"
"2630","New Hampshire",2021-07-19,180.185348210024,"3"
"2631","New Hampshire",2021-07-26,371.402452432907,"3"
"2632","New Hampshire",2021-08-02,739.127652861527,"3"
"2633","New Hampshire",2021-08-09,911.223046662122,"3"
"2634","New Hampshire",2021-08-16,1228.20216943159,"3"
"2635","New Hampshire",2021-08-23,1437.07008327505,"3"
"2636","New Hampshire",2021-08-30,1609.16547707564,"3"
"2637","New Hampshire",2021-09-06,1763.61006125566,"3"
"2638","New Hampshire",2021-09-13,2361.5312371526,"3"
"2639","New Hampshire",2021-09-20,2303.43065548488,"3"
"2640","New Hampshire",2021-09-27,2433.60537643661,"3"
"2641","New Jersey",2020-01-27,0,"6"
"2642","New Jersey",2020-02-03,0,"6"
"2643","New Jersey",2020-02-10,0,"6"
"2644","New Jersey",2020-02-17,0,"6"
"2645","New Jersey",2020-02-24,0,"6"
"2646","New Jersey",2020-03-02,0.562924233775679,"6"
"2647","New Jersey",2020-03-09,7.5431847325941,"6"
"2648","New Jersey",2020-03-16,207.38128772296,"6"
"2649","New Jersey",2020-03-23,1291.57336197492,"6"
"2650","New Jersey",2020-03-30,2715.43391888712,"6"
"2651","New Jersey",2020-04-06,2740.87809425378,"6"
"2652","New Jersey",2020-04-13,2640.22724125469,"6"
"2653","New Jersey",2020-04-20,2672.42650742666,"6"
"2654","New Jersey",2020-04-27,1995.56640873478,"6"
"2655","New Jersey",2020-05-04,1357.77325186694,"6"
"2656","New Jersey",2020-05-11,881.539350092714,"6"
"2657","New Jersey",2020-05-18,872.419977505548,"6"
"2658","New Jersey",2020-05-25,715.814455669154,"6"
"2659","New Jersey",2020-06-01,431.537717612436,"6"
"2660","New Jersey",2020-06-08,318.840286010545,"6"
"2661","New Jersey",2020-06-15,272.230159453918,"6"
"2662","New Jersey",2020-06-22,250.276114336667,"6"
"2663","New Jersey",2020-06-29,276.733553324124,"6"
"2664","New Jersey",2020-07-06,245.885305313217,"6"
"2665","New Jersey",2020-07-13,203.44081808653,"6"
"2666","New Jersey",2020-07-20,326.496055589894,"6"
"2667","New Jersey",2020-07-27,370.854485211417,"6"
"2668","New Jersey",2020-08-03,302.853237771315,"6"
"2669","New Jersey",2020-08-10,334.714749403019,"6"
"2670","New Jersey",2020-08-17,261.08425962516,"6"
"2671","New Jersey",2020-08-24,270.991726139612,"6"
"2672","New Jersey",2020-08-31,312.197780051992,"6"
"2673","New Jersey",2020-09-07,329.198091912017,"6"
"2674","New Jersey",2020-09-14,393.596624255955,"6"
"2675","New Jersey",2020-09-21,487.042047062718,"6"
"2676","New Jersey",2020-09-28,598.613630197057,"6"
"2677","New Jersey",2020-10-05,695.436598406474,"6"
"2678","New Jersey",2020-10-12,828.511887271045,"6"
"2679","New Jersey",2020-10-19,1212.87655409308,"6"
"2680","New Jersey",2020-10-26,1578.439551507,"6"
"2681","New Jersey",2020-11-02,2137.19814595274,"6"
"2682","New Jersey",2020-11-09,3269.12619522888,"6"
"2683","New Jersey",2020-11-16,3502.62716739903,"6"
"2684","New Jersey",2020-11-23,3676.23300109545,"6"
"2685","New Jersey",2020-11-30,4399.92839603746,"6"
"2686","New Jersey",2020-12-07,4203.46783844975,"6"
"2687","New Jersey",2020-12-14,4088.18095537249,"6"
"2688","New Jersey",2020-12-21,3714.06150960518,"6"
"2689","New Jersey",2020-12-28,4017.59025645702,"6"
"2690","New Jersey",2021-01-04,4433.36609552374,"6"
"2691","New Jersey",2021-01-11,4772.80940849047,"6"
"2692","New Jersey",2021-01-18,4006.55694147502,"6"
"2693","New Jersey",2021-01-25,3830.24907145648,"6"
"2694","New Jersey",2021-02-01,2852.67484708163,"6"
"2695","New Jersey",2021-02-08,2681.77104970734,"6"
"2696","New Jersey",2021-02-15,2298.75740104636,"6"
"2697","New Jersey",2021-02-22,2583.93481787712,"6"
"2698","New Jersey",2021-03-01,2617.93544159717,"6"
"2699","New Jersey",2021-03-08,2842.99255026069,"6"
"2700","New Jersey",2021-03-15,3155.19033031268,"6"
"2701","New Jersey",2021-03-22,3463.78539526851,"6"
"2702","New Jersey",2021-03-29,3438.67897444211,"6"
"2703","New Jersey",2021-04-05,2960.4185454263,"6"
"2704","New Jersey",2021-04-12,2855.48946825051,"6"
"2705","New Jersey",2021-04-19,2143.39031252428,"6"
"2706","New Jersey",2021-04-26,238.567290274133,"6"
"2707","New Jersey",2021-05-03,887.618931817491,"6"
"2708","New Jersey",2021-05-10,322.555585953464,"6"
"2709","New Jersey",2021-05-17,374.794954847847,"6"
"2710","New Jersey",2021-05-24,230.461181307763,"6"
"2711","New Jersey",2021-05-31,199.162593909835,"6"
"2712","New Jersey",2021-06-07,186.77826076677,"6"
"2713","New Jersey",2021-06-14,182.274866896565,"6"
"2714","New Jersey",2021-06-21,185.539827452464,"6"
"2715","New Jersey",2021-06-28,157.055861223414,"6"
"2716","New Jersey",2021-07-05,207.831627109981,"6"
"2717","New Jersey",2021-07-12,321.992661719688,"6"
"2718","New Jersey",2021-07-19,538.268152336304,"6"
"2719","New Jersey",2021-07-26,739.569858334487,"6"
"2720","New Jersey",2021-08-02,1006.62111483767,"6"
"2721","New Jersey",2021-08-09,1318.59372519615,"6"
"2722","New Jersey",2021-08-16,1505.48457080968,"6"
"2723","New Jersey",2021-08-23,1578.88989089403,"6"
"2724","New Jersey",2021-08-30,1593.97626035921,"6"
"2725","New Jersey",2021-09-06,1690.79922856863,"6"
"2726","New Jersey",2021-09-13,1770.05896068425,"6"
"2727","New Jersey",2021-09-20,1572.922894016,"6"
"2728","New Jersey",2021-09-27,1399.7673997066,"6"
"2729","New Mexico",2020-01-27,0,"1"
"2730","New Mexico",2020-02-03,0,"1"
"2731","New Mexico",2020-02-10,0,"1"
"2732","New Mexico",2020-02-17,0,"1"
"2733","New Mexico",2020-02-24,0,"1"
"2734","New Mexico",2020-03-02,0,"1"
"2735","New Mexico",2020-03-09,6.19983794577431,"1"
"2736","New Mexico",2020-03-16,20.98406689339,"1"
"2737","New Mexico",2020-03-23,85.8439100184135,"1"
"2738","New Mexico",2020-03-30,184.564406539589,"1"
"2739","New Mexico",2020-04-06,296.161489563527,"1"
"2740","New Mexico",2020-04-13,286.146366728045,"1"
"2741","New Mexico",2020-04-20,420.158248479013,"1"
"2742","New Mexico",2020-04-27,536.047527003871,"1"
"2743","New Mexico",2020-05-04,483.110449159183,"1"
"2744","New Mexico",2020-05-11,512.678907054414,"1"
"2745","New Mexico",2020-05-18,479.295164269475,"1"
"2746","New Mexico",2020-05-25,355.775315965203,"1"
"2747","New Mexico",2020-06-01,596.615174627974,"1"
"2748","New Mexico",2020-06-08,373.421008580099,"1"
"2749","New Mexico",2020-06-15,401.55873464169,"1"
"2750","New Mexico",2020-06-22,593.27680034948,"1"
"2751","New Mexico",2020-06-29,690.089654425802,"1"
"2752","New Mexico",2020-07-06,845.08560307016,"1"
"2753","New Mexico",2020-07-13,926.637317587653,"1"
"2754","New Mexico",2020-07-20,987.681875822969,"1"
"2755","New Mexico",2020-07-27,941.421546535268,"1"
"2756","New Mexico",2020-08-03,619.506883966218,"1"
"2757","New Mexico",2020-08-10,521.263298056255,"1"
"2758","New Mexico",2020-08-17,471.187683878848,"1"
"2759","New Mexico",2020-08-24,423.019712146293,"1"
"2760","New Mexico",2020-08-31,392.974343639849,"1"
"2761","New Mexico",2020-09-07,311.899539733569,"1"
"2762","New Mexico",2020-09-14,390.112879972568,"1"
"2763","New Mexico",2020-09-21,603.291923184962,"1"
"2764","New Mexico",2020-09-28,778.795028111496,"1"
"2765","New Mexico",2020-10-05,1195.1379917008,"1"
"2766","New Mexico",2020-10-12,1814.64487566702,"1"
"2767","New Mexico",2020-10-19,2420.32135190805,"1"
"2768","New Mexico",2020-10-26,2560.53307160479,"1"
"2769","New Mexico",2020-11-02,3647.88926517136,"1"
